,lat,long,date,fire_bool
113735,48.125,-120.008,2014-07-18,t
113736,48.125,-120.008,2014-07-18,t
113738,48.128,-120.015,2014-07-18,t
113739,48.128,-120.015,2014-07-18,t
113744,48.136,-119.841,2014-07-18,t
113746,48.142,-119.892,2014-07-18,t
113749,48.145,-119.777,2014-07-18,t
113752,48.146,-120.134,2014-07-18,t
113753,48.146,-120.134,2014-07-18,t
113754,48.148,-119.83,2014-07-18,t
113755,48.148,-119.83,2014-07-18,t
113760,48.155,-120.133,2014-07-18,t
113761,48.155,-120.133,2014-07-18,t
113766,48.157,-120.086,2014-07-18,t
113767,48.157,-120.083,2014-07-18,t
113770,48.158,-119.975,2014-07-17,t
113771,48.158,-119.975,2014-07-17,t
113772,48.158,-119.975,2014-07-17,t
113775,48.159,-120.114,2014-07-18,t
113776,48.159,-120.114,2014-07-18,t
113779,48.162,-119.794,2014-07-18,t
113780,48.162,-119.794,2014-07-18,t
113781,48.162,-119.79,2014-07-18,t
113783,48.163,-119.764,2014-07-18,t
113784,48.163,-119.764,2014-07-18,t
113785,48.164,-119.802,2014-07-18,t
113786,48.164,-119.802,2014-07-18,t
113787,48.165,-119.879,2014-07-19,t
113788,48.165,-119.879,2014-07-19,t
113789,48.165,-119.879,2014-07-19,t
113791,48.169,-119.918,2014-07-18,t
113792,48.173,-119.955,2014-07-17,t
113793,48.173,-119.955,2014-07-17,t
113794,48.173,-119.955,2014-07-17,t
113797,48.174,-120.003,2014-07-17,t
113798,48.174,-120.003,2014-07-17,t
113799,48.174,-120.003,2014-07-17,t
113800,48.174,-119.997,2014-07-17,t
113801,48.174,-119.997,2014-07-17,t
113802,48.174,-119.997,2014-07-17,t
113806,48.176,-119.968,2014-07-17,t
113807,48.176,-119.968,2014-07-17,t
113808,48.177,-119.971,2014-07-18,t
113809,48.177,-119.971,2014-07-18,t
113810,48.178,-119.914,2014-07-18,t
113811,48.178,-119.914,2014-07-18,t
113812,48.179,-119.914,2014-07-18,t
113814,48.18,-119.996,2014-07-17,t
113815,48.18,-119.996,2014-07-17,t
113816,48.18,-119.996,2014-07-17,t
113821,48.183,-119.954,2014-07-18,t
113822,48.186,-119.99,2014-07-17,t
113825,48.187,-119.973,2014-07-17,t
113826,48.187,-119.973,2014-07-17,t
113827,48.187,-119.973,2014-07-17,t
113828,48.188,-120.194,2014-07-21,t
113829,48.188,-120.194,2014-07-21,t
113830,48.188,-120.194,2014-07-21,t
113836,48.189,-120.05,2014-07-17,t
113837,48.189,-120.05,2014-07-17,t
113838,48.189,-120.05,2014-07-17,t
113839,48.189,-120.044,2014-07-17,t
113840,48.189,-120.044,2014-07-17,t
113841,48.189,-119.993,2014-07-17,t
113842,48.189,-119.993,2014-07-17,t
113843,48.189,-119.993,2014-07-17,t
113847,48.19,-120.192,2014-07-21,t
113851,48.19,-119.747,2014-07-18,t
113852,48.192,-120.095,2014-07-18,t
113853,48.192,-120.095,2014-07-18,t
113857,48.193,-119.759,2014-07-18,t
113858,48.194,-120.031,2014-07-17,t
113859,48.194,-120.031,2014-07-17,t
113860,48.194,-119.798,2014-07-18,t
113863,48.195,-120.147,2014-07-17,t
113864,48.195,-120.147,2014-07-17,t
113865,48.195,-120.147,2014-07-17,t
113871,48.195,-119.939,2014-07-18,t
113872,48.195,-119.939,2014-07-18,t
113873,48.195,-119.939,2014-07-18,t
113877,48.197,-120.192,2014-07-20,t
113878,48.197,-120.192,2014-07-20,t
113879,48.197,-120.192,2014-07-20,t
113880,48.197,-119.944,2014-07-18,t
113881,48.197,-119.944,2014-07-18,t
113882,48.198,-120.09,2014-07-16,t
113883,48.198,-119.99,2014-07-17,t
113884,48.198,-119.99,2014-07-17,t
113885,48.198,-119.99,2014-07-17,t
113886,48.199,-120.141,2014-07-17,t
113887,48.199,-120.141,2014-07-17,t
113888,48.199,-120.141,2014-07-17,t
113889,48.2,-119.933,2014-07-18,t
113890,48.2,-119.933,2014-07-18,t
113891,48.2,-119.933,2014-07-18,t
113892,48.201,-119.928,2014-07-18,t
113893,48.201,-119.928,2014-07-18,t
113894,48.201,-119.928,2014-07-18,t
113907,48.204,-120.002,2014-07-17,t
113908,48.204,-119.968,2014-07-18,t
113909,48.204,-119.968,2014-07-18,t
113918,48.207,-120.067,2014-07-16,t
113919,48.207,-120.067,2014-07-16,t
113920,48.207,-120.067,2014-07-16,t
113921,48.207,-119.788,2014-07-18,t
113922,48.208,-119.815,2014-07-18,t
113923,48.208,-119.815,2014-07-18,t
113924,48.209,-120.072,2014-07-16,t
113925,48.209,-120.0,2014-07-17,t
113926,48.209,-120.0,2014-07-17,t
113927,48.209,-120.0,2014-07-17,t
113928,48.21,-120.088,2014-07-16,t
113929,48.21,-120.088,2014-07-16,t
113930,48.21,-120.088,2014-07-16,t
113931,48.212,-119.949,2014-07-19,t
113932,48.213,-120.152,2014-07-17,t
113934,48.216,-120.064,2014-07-16,t
113935,48.216,-120.064,2014-07-16,t
113936,48.216,-120.064,2014-07-16,t
113938,48.217,-120.177,2014-07-18,t
113939,48.217,-120.177,2014-07-18,t
113940,48.217,-120.177,2014-07-18,t
113947,48.218,-120.035,2014-07-19,t
113948,48.218,-120.035,2014-07-19,t
113951,48.22,-120.082,2014-07-16,t
113953,48.224,-120.144,2014-07-17,t
113954,48.224,-120.144,2014-07-17,t
113958,48.226,-120.166,2014-07-17,t
113959,48.226,-120.166,2014-07-17,t
113960,48.226,-120.044,2014-07-19,t
113961,48.226,-120.044,2014-07-19,t
113962,48.226,-120.044,2014-07-19,t
113963,48.228,-119.828,2014-07-19,t
113964,48.228,-119.828,2014-07-19,t
113965,48.228,-119.828,2014-07-19,t
113969,48.23,-120.038,2014-07-20,t
113972,48.233,-120.173,2014-07-17,t
113973,48.233,-120.173,2014-07-17,t
113974,48.234,-118.709,2014-08-06,t
113975,48.234,-118.709,2014-08-06,t
113976,48.234,-118.709,2014-08-06,t
113988,48.246,-119.84,2014-07-18,t
113989,48.246,-119.84,2014-07-18,t
113990,48.246,-119.84,2014-07-18,t
113998,48.25,-119.748,2014-07-18,t
113999,48.25,-119.748,2014-07-18,t
114000,48.251,-120.029,2014-07-20,t
114001,48.251,-120.029,2014-07-20,t
114002,48.251,-120.029,2014-07-20,t
114003,48.251,-119.997,2014-08-01,t
114004,48.251,-119.997,2014-08-01,t
114005,48.251,-119.744,2014-07-18,t
114006,48.251,-119.744,2014-07-18,t
114007,48.251,-118.667,2014-08-09,t
114008,48.251,-118.667,2014-08-09,t
114009,48.251,-118.667,2014-08-09,t
114010,48.252,-118.67,2014-08-08,t
114011,48.252,-118.67,2014-08-08,t
114012,48.252,-118.67,2014-08-08,t
114013,48.252,-118.65,2014-08-08,t
114014,48.252,-118.65,2014-08-08,t
114017,48.253,-119.823,2014-07-18,t
114019,48.254,-119.817,2014-07-18,t
114020,48.254,-119.817,2014-07-18,t
114021,48.255,-119.861,2014-07-18,t
114022,48.255,-119.861,2014-07-18,t
114025,48.256,-118.648,2014-08-08,t
114026,48.256,-118.648,2014-08-08,t
114027,48.256,-118.648,2014-08-08,t
114030,48.258,-118.72,2014-08-06,t
114031,48.258,-118.72,2014-08-06,t
114032,48.258,-118.72,2014-08-06,t
114033,48.259,-119.866,2014-07-18,t
114034,48.259,-119.845,2014-07-18,t
114035,48.259,-119.845,2014-07-18,t
114038,48.26,-120.018,2014-07-21,t
114039,48.26,-120.018,2014-07-21,t
114040,48.26,-120.018,2014-07-21,t
114041,48.264,-120.035,2014-07-21,t
114042,48.264,-120.035,2014-07-21,t
114043,48.264,-120.035,2014-07-21,t
114044,48.267,-120.022,2014-07-20,t
114045,48.267,-120.022,2014-07-20,t
114046,48.267,-120.021,2014-07-20,t
114050,48.269,-118.714,2014-08-09,t
114051,48.269,-118.714,2014-08-09,t
114052,48.269,-118.714,2014-08-09,t
114053,48.271,-118.699,2014-08-09,t
114054,48.271,-118.699,2014-08-09,t
114055,48.271,-118.699,2014-08-09,t
114067,48.275,-118.687,2014-08-06,t
114068,48.278,-120.029,2014-07-20,t
114069,48.278,-120.029,2014-07-20,t
114070,48.278,-120.029,2014-07-20,t
114071,48.278,-119.76,2014-07-18,t
114072,48.278,-119.76,2014-07-18,t
114073,48.278,-119.76,2014-07-18,t
114074,48.278,-118.605,2014-08-11,t
114075,48.278,-118.605,2014-08-11,t
114076,48.278,-118.605,2014-08-11,t
114077,48.28,-119.74,2014-07-18,t
114078,48.28,-118.674,2014-08-06,t
114079,48.28,-118.674,2014-08-07,t
114080,48.28,-118.674,2014-08-07,t
114081,48.28,-118.674,2014-08-06,t
114082,48.28,-118.674,2014-08-06,t
114083,48.28,-118.674,2014-08-07,t
114087,48.282,-119.784,2014-07-18,t
114088,48.282,-119.784,2014-07-18,t
114094,48.284,-118.746,2014-08-06,t
114095,48.284,-118.746,2014-08-06,t
114096,48.284,-118.69,2014-08-06,t
114097,48.285,-119.854,2014-07-18,t
114098,48.285,-119.854,2014-07-18,t
114099,48.285,-119.854,2014-07-18,t
114100,48.286,-118.677,2014-08-06,t
114101,48.286,-118.677,2014-08-06,t
114102,48.286,-118.677,2014-08-06,t
114106,48.289,-119.778,2014-07-18,t
114107,48.289,-118.672,2014-08-07,t
114108,48.289,-118.672,2014-08-07,t
114109,48.289,-118.671,2014-08-07,t
114112,48.29,-118.736,2014-08-06,t
114113,48.29,-118.736,2014-08-06,t
114114,48.29,-118.736,2014-08-06,t
114122,48.296,-119.727,2014-07-19,t
114123,48.296,-119.727,2014-07-19,t
114124,48.296,-119.727,2014-07-19,t
114125,48.297,-118.757,2014-08-11,t
114126,48.297,-118.757,2014-08-11,t
114127,48.297,-118.693,2014-08-06,t
114128,48.297,-118.693,2014-08-06,t
114129,48.297,-118.693,2014-08-06,t
114130,48.299,-118.679,2014-08-06,t
114131,48.299,-118.679,2014-08-06,t
114132,48.299,-118.679,2014-08-06,t
114133,48.302,-119.758,2014-07-19,t
114134,48.302,-119.758,2014-07-19,t
114135,48.302,-119.758,2014-07-19,t
114136,48.303,-119.744,2014-07-19,t
114137,48.303,-119.744,2014-07-19,t
114138,48.303,-119.744,2014-07-19,t
114143,48.308,-118.681,2014-08-06,t
114144,48.308,-118.681,2014-08-06,t
114145,48.308,-118.681,2014-08-06,t
114152,48.312,-118.686,2014-08-06,t
114153,48.312,-118.686,2014-08-06,t
114154,48.312,-118.686,2014-08-06,t
114155,48.313,-119.805,2014-07-18,t
114156,48.313,-119.805,2014-07-18,t
114157,48.313,-119.805,2014-07-18,t
114158,48.313,-118.688,2014-08-06,t
114159,48.313,-118.688,2014-08-06,t
114160,48.313,-118.688,2014-08-06,t
114161,48.314,-119.814,2014-07-18,t
114162,48.314,-119.804,2014-07-19,t
114163,48.314,-119.804,2014-07-19,t
114164,48.314,-119.804,2014-07-19,t
114165,48.315,-119.819,2014-07-18,t
114166,48.315,-119.819,2014-07-18,t
114167,48.315,-119.819,2014-07-18,t
114170,48.317,-120.029,2014-07-18,t
114171,48.317,-120.029,2014-07-18,t
114172,48.317,-120.029,2014-07-18,t
114173,48.318,-118.692,2014-08-09,t
114174,48.32,-119.846,2014-07-21,t
114175,48.32,-119.846,2014-07-21,t
114179,48.324,-119.83,2014-07-21,t
114180,48.324,-119.83,2014-07-21,t
114181,48.324,-119.83,2014-07-21,t
114182,48.326,-119.846,2014-07-21,t
114183,48.326,-119.846,2014-07-21,t
114184,48.326,-119.846,2014-07-21,t
114185,48.326,-118.678,2014-08-08,t
114186,48.326,-118.678,2014-08-08,t
114187,48.327,-119.803,2014-07-21,t
114188,48.327,-119.803,2014-07-21,t
114189,48.327,-119.803,2014-07-21,t
114190,48.329,-118.705,2014-08-11,t
114192,48.332,-119.867,2014-07-21,t
114193,48.332,-119.832,2014-07-21,t
114194,48.332,-119.832,2014-07-21,t
114198,48.339,-119.826,2014-07-21,t
114199,48.339,-119.826,2014-07-21,t
114200,48.343,-119.81,2014-07-21,t
114201,48.343,-119.81,2014-07-21,t
114202,48.343,-119.81,2014-07-21,t
114203,48.344,-119.897,2014-07-18,t
114204,48.348,-120.611,2014-07-18,t
114205,48.348,-120.611,2014-07-18,t
114206,48.348,-120.611,2014-07-18,t
114210,48.351,-120.057,2014-07-18,t
114211,48.351,-120.057,2014-07-18,t
114212,48.351,-120.057,2014-07-18,t
114213,48.353,-120.06,2014-07-19,t
114214,48.353,-120.06,2014-07-19,t
114236,48.386,-120.61,2014-08-11,t
114237,48.386,-120.61,2014-08-11,t
114238,48.388,-120.01,2014-07-17,t
114240,48.399,-120.019,2014-07-17,t
114241,48.399,-120.019,2014-07-17,t
114242,48.399,-120.019,2014-07-17,t
114252,48.405,-120.353,2014-08-10,t
114253,48.405,-120.353,2014-08-10,t
114254,48.405,-120.06,2014-07-17,t
114255,48.405,-120.06,2014-07-17,t
114256,48.405,-120.06,2014-07-17,t
114267,48.416,-120.05,2014-07-17,t
114268,48.416,-120.05,2014-07-17,t
114269,48.416,-120.021,2014-07-17,t
114270,48.416,-120.021,2014-07-17,t
114271,48.416,-120.021,2014-07-17,t
114275,48.421,-120.081,2014-07-17,t
114279,48.422,-120.081,2014-07-17,t
114280,48.423,-120.104,2014-07-18,t
114281,48.423,-120.104,2014-07-18,t
114282,48.428,-120.392,2014-08-06,t
114283,48.428,-120.383,2014-08-06,t
114284,48.428,-120.368,2014-08-07,t
114285,48.428,-120.368,2014-08-07,t
114292,48.434,-120.354,2014-08-11,t
114293,48.434,-120.354,2014-08-11,t
114294,48.434,-120.354,2014-08-11,t
114297,48.441,-120.071,2014-07-17,t
114298,48.441,-120.071,2014-07-17,t
114299,48.441,-120.071,2014-07-17,t
114306,48.442,-120.049,2014-07-17,t
114307,48.442,-120.049,2014-07-17,t
114308,48.442,-120.049,2014-07-17,t
114310,48.445,-120.025,2014-07-17,t
114311,48.445,-120.025,2014-07-17,t
114312,48.445,-120.025,2014-07-17,t
114316,48.446,-120.022,2014-07-17,t
114317,48.446,-120.022,2014-07-17,t
114318,48.446,-120.022,2014-07-17,t
114325,48.448,-120.094,2014-07-18,t
114326,48.448,-120.094,2014-07-18,t
114327,48.448,-120.041,2014-07-17,t
114328,48.448,-119.983,2014-07-18,t
114329,48.448,-119.983,2014-07-18,t
114331,48.451,-120.073,2014-07-17,t
114332,48.451,-120.073,2014-07-17,t
114333,48.451,-120.073,2014-07-17,t
114338,48.458,-120.391,2014-08-11,t
114339,48.458,-120.391,2014-08-11,t
114340,48.458,-120.391,2014-08-11,t
114343,48.461,-120.077,2014-07-17,t
114344,48.461,-120.077,2014-07-17,t
114345,48.461,-120.077,2014-07-17,t
114346,48.464,-120.046,2014-07-17,t
114347,48.464,-120.046,2014-07-17,t
114348,48.464,-120.046,2014-07-17,t
114350,48.469,-120.071,2014-07-17,t
114351,48.47,-120.08,2014-07-17,t
114352,48.47,-120.08,2014-07-17,t
114353,48.47,-120.08,2014-07-17,t
114357,48.482,-120.067,2014-07-17,t
114358,48.482,-120.067,2014-07-17,t
114359,48.482,-120.067,2014-07-17,t
114371,48.515,-120.097,2014-08-01,t
114372,48.515,-120.097,2014-08-01,t
114373,48.516,-120.097,2014-08-01,t
114374,48.517,-120.117,2014-08-02,t
114375,48.517,-120.117,2014-08-02,t
114387,48.519,-120.088,2014-07-21,t
114394,48.52,-120.055,2014-08-06,t
114395,48.52,-120.055,2014-08-06,t
114396,48.52,-120.055,2014-08-06,t
114403,48.526,-120.078,2014-08-02,t
114404,48.527,-120.111,2014-08-02,t
114511,48.729,-120.215,2014-08-10,t
114516,48.748,-120.254,2014-08-06,t
114524,48.753,-120.275,2014-08-07,t
114526,48.755,-120.279,2014-08-10,t
114548,48.772,-120.267,2014-08-09,t
114549,48.772,-120.267,2014-08-09,t
114552,48.774,-120.262,2014-08-11,t
114553,48.774,-120.262,2014-08-11,t
114554,48.774,-120.262,2014-08-11,t
114873,26.157,-80.988,2014-05-26,t
114874,26.157,-80.988,2014-05-26,t
114875,26.157,-80.988,2014-05-26,t
123286,32.634,-110.316,2014-06-30,t
123287,32.634,-110.316,2014-06-30,t
123288,32.634,-110.316,2014-06-30,t
123296,32.638,-110.34,2014-06-30,t
123314,32.641,-110.331,2014-07-02,t
123325,32.643,-110.331,2014-06-29,t
123326,32.643,-110.331,2014-06-29,t
123327,32.643,-110.331,2014-06-29,t
123328,32.643,-110.306,2014-06-26,t
123329,32.643,-110.306,2014-06-26,t
123348,32.648,-110.338,2014-07-01,t
123349,32.648,-110.338,2014-07-01,t
123359,32.651,-110.313,2014-06-25,t
123360,32.651,-110.313,2014-06-25,t
123367,32.652,-110.319,2014-06-25,t
123368,32.652,-110.319,2014-06-25,t
123369,32.652,-110.319,2014-06-25,t
123382,32.661,-110.303,2014-06-25,t
123383,32.661,-110.303,2014-06-25,t
123397,32.667,-110.31,2014-06-25,t
123398,32.667,-110.31,2014-06-25,t
123399,32.667,-110.31,2014-06-25,t
123400,32.672,-110.313,2014-06-24,t
123401,32.672,-110.313,2014-06-24,t
123423,32.677,-110.311,2014-06-23,t
123436,32.683,-110.327,2014-06-21,t
123454,32.69,-110.321,2014-06-25,t
123455,32.69,-110.321,2014-06-25,t
123456,32.69,-110.321,2014-06-25,t
123472,32.692,-110.322,2014-06-24,t
123473,32.692,-110.322,2014-06-24,t
123474,32.692,-110.322,2014-06-24,t
123981,32.916,-108.139,2014-05-12,t
123996,32.923,-108.177,2014-05-12,t
124013,32.93,-108.145,2014-05-12,t
124048,32.945,-108.121,2014-05-14,t
124049,32.945,-108.121,2014-05-14,t
124050,32.945,-108.121,2014-05-14,t
124439,33.106,-117.152,2014-05-15,t
124440,33.106,-117.152,2014-05-15,t
124441,33.106,-117.152,2014-05-15,t
124475,33.117,-117.154,2014-05-15,t
124933,33.352,-117.302,2014-05-14,t
124934,33.352,-117.302,2014-05-14,t
124942,33.356,-117.269,2014-05-14,t
124943,33.356,-117.269,2014-05-14,t
124944,33.356,-117.269,2014-05-14,t
124951,33.357,-117.262,2014-05-14,t
124959,33.36,-117.269,2014-05-14,t
124972,33.363,-109.975,2014-05-13,t
124973,33.363,-109.975,2014-05-13,t
124974,33.363,-109.975,2014-05-13,t
124975,33.364,-109.98,2014-05-14,t
124976,33.364,-109.98,2014-05-14,t
124977,33.364,-109.98,2014-05-14,t
124980,33.365,-109.964,2014-05-13,t
124981,33.365,-109.964,2014-05-13,t
124982,33.365,-109.964,2014-05-13,t
124992,33.372,-117.285,2014-05-14,t
124993,33.372,-117.285,2014-05-14,t
124994,33.372,-117.285,2014-05-14,t
124995,33.372,-109.967,2014-05-13,t
124996,33.372,-109.967,2014-05-13,t
125009,33.376,-109.955,2014-05-13,t
125010,33.376,-109.955,2014-05-13,t
125011,33.376,-109.955,2014-05-13,t
125070,33.398,-109.936,2014-05-16,t
125071,33.398,-109.936,2014-05-16,t
125072,33.398,-109.936,2014-05-16,t
125095,33.406,-109.934,2014-05-16,t
125096,33.406,-109.934,2014-05-16,t
125100,33.407,-110.003,2014-05-15,t
125101,33.407,-110.003,2014-05-15,t
125102,33.407,-110.003,2014-05-15,t
125103,33.408,-109.935,2014-05-15,t
125104,33.408,-109.935,2014-05-15,t
125105,33.408,-109.935,2014-05-15,t
125112,33.412,-109.914,2014-05-16,t
125113,33.412,-109.914,2014-05-16,t
125114,33.412,-109.914,2014-05-16,t
125128,33.414,-110.041,2014-05-18,t
125129,33.414,-110.041,2014-05-18,t
125130,33.414,-110.041,2014-05-18,t
125183,33.419,-109.977,2014-05-13,t
125184,33.419,-109.977,2014-05-13,t
125185,33.419,-109.977,2014-05-13,t
125210,33.422,-109.912,2014-05-16,t
125211,33.422,-109.912,2014-05-16,t
125212,33.422,-109.912,2014-05-16,t
125213,33.423,-109.984,2014-05-14,t
125214,33.423,-109.984,2014-05-14,t
125221,33.425,-109.95,2014-05-14,t
125222,33.425,-109.95,2014-05-15,t
125223,33.425,-109.95,2014-05-14,t
125224,33.425,-109.95,2014-05-15,t
125225,33.425,-109.95,2014-05-14,t
125226,33.425,-109.95,2014-05-15,t
125231,33.426,-109.939,2014-05-15,t
125232,33.426,-109.939,2014-05-15,t
125233,33.426,-109.939,2014-05-15,t
125237,33.427,-109.939,2014-05-16,t
125238,33.427,-109.939,2014-05-16,t
125239,33.427,-109.939,2014-05-16,t
125242,33.432,-110.014,2014-05-15,t
125243,33.432,-110.014,2014-05-15,t
125244,33.432,-110.014,2014-05-15,t
125247,33.437,-110.006,2014-05-16,t
125248,33.437,-110.006,2014-05-16,t
125249,33.437,-109.991,2014-05-15,t
125280,33.447,-110.021,2014-05-18,t
125281,33.447,-109.949,2014-05-16,t
125282,33.447,-109.949,2014-05-16,t
125283,33.447,-109.949,2014-05-16,t
125287,33.45,-110.034,2014-05-18,t
125288,33.45,-110.034,2014-05-18,t
125289,33.45,-110.027,2014-05-18,t
125290,33.45,-109.979,2014-05-16,t
125296,33.452,-110.059,2014-05-20,t
125297,33.452,-110.059,2014-05-20,t
125298,33.452,-110.059,2014-05-20,t
125300,33.453,-110.003,2014-05-16,t
125301,33.453,-110.003,2014-05-16,t
125302,33.453,-110.003,2014-05-16,t
125312,33.462,-109.969,2014-05-17,t
125317,33.464,-110.031,2014-05-19,t
125318,33.464,-110.027,2014-05-19,t
125319,33.464,-110.027,2014-05-19,t
125320,33.464,-109.969,2014-05-17,t
125321,33.464,-109.969,2014-05-17,t
125322,33.464,-109.969,2014-05-17,t
125327,33.469,-109.992,2014-05-18,t
125328,33.469,-109.992,2014-05-18,t
125329,33.469,-109.992,2014-05-18,t
125330,33.469,-109.892,2014-05-26,t
125338,33.473,-110.011,2014-05-18,t
125348,33.476,-109.985,2014-05-18,t
125349,33.476,-109.985,2014-05-18,t
125350,33.476,-109.985,2014-05-18,t
125409,33.497,-109.999,2014-05-20,t
125410,33.497,-109.999,2014-05-20,t
125415,33.498,-109.999,2014-05-20,t
125416,33.498,-109.996,2014-05-19,t
125417,33.499,-110.094,2014-05-31,t
125418,33.499,-110.094,2014-05-31,t
125419,33.5,-110.16,2014-06-02,t
125420,33.5,-110.16,2014-06-02,t
125421,33.5,-110.16,2014-06-02,t
125434,33.502,-109.12,2014-07-25,t
125435,33.502,-109.12,2014-07-25,t
125436,33.502,-109.12,2014-07-25,t
125440,33.504,-110.072,2014-05-26,t
125441,33.504,-110.006,2014-05-20,t
125442,33.504,-110.006,2014-05-20,t
125451,33.505,-110.165,2014-06-02,t
125452,33.505,-110.165,2014-06-02,t
125453,33.505,-110.165,2014-06-02,t
125456,33.506,-110.089,2014-05-31,t
125457,33.506,-110.059,2014-05-27,t
125458,33.506,-110.059,2014-05-27,t
125459,33.506,-110.059,2014-05-27,t
125463,33.507,-110.148,2014-06-02,t
125464,33.507,-110.148,2014-06-02,t
125465,33.507,-110.148,2014-06-02,t
125469,33.507,-110.073,2014-05-27,t
125470,33.507,-110.073,2014-05-27,t
125471,33.507,-110.073,2014-05-27,t
125478,33.51,-110.175,2014-06-03,t
125479,33.51,-110.175,2014-06-03,t
125480,33.51,-110.175,2014-06-03,t
125486,33.514,-109.121,2014-07-25,t
125487,33.514,-109.121,2014-07-25,t
125499,33.518,-109.154,2014-07-25,t
125500,33.518,-109.154,2014-07-25,t
125501,33.518,-109.154,2014-07-25,t
125514,33.53,-109.15,2014-07-25,t
125515,33.53,-109.15,2014-07-25,t
125516,33.53,-109.15,2014-07-25,t
125818,33.748,-117.596,2014-09-12,t
125819,33.748,-117.596,2014-09-12,t
125820,33.748,-117.596,2014-09-12,t
125844,33.756,-117.583,2014-09-13,t
125845,33.756,-117.583,2014-09-13,t
125846,33.756,-117.583,2014-09-13,t
126494,34.142,-109.671,2014-06-28,t
126495,34.142,-109.671,2014-06-28,t
126496,34.142,-109.671,2014-06-28,t
126533,34.154,-109.68,2014-06-30,t
126534,34.154,-109.68,2014-06-30,t
126535,34.154,-109.68,2014-06-30,t
126536,34.154,-109.641,2014-06-27,t
126537,34.154,-109.641,2014-06-27,t
126538,34.154,-109.641,2014-06-27,t
126539,34.156,-109.669,2014-06-30,t
126540,34.157,-117.862,2014-01-16,t
126541,34.157,-117.862,2014-01-16,t
126542,34.157,-117.862,2014-01-16,t
126543,34.157,-109.688,2014-06-30,t
126544,34.157,-109.688,2014-06-30,t
126545,34.157,-109.688,2014-06-30,t
126546,34.157,-109.669,2014-06-30,t
126551,34.159,-117.884,2014-01-18,t
126552,34.159,-117.884,2014-01-18,t
126553,34.159,-117.884,2014-01-18,t
126573,34.164,-109.631,2014-06-27,t
126574,34.164,-109.631,2014-06-27,t
126575,34.164,-109.631,2014-06-27,t
126592,34.168,-117.546,2014-04-30,t
126593,34.168,-109.678,2014-06-30,t
126594,34.168,-109.678,2014-06-30,t
126600,34.172,-109.685,2014-06-30,t
126601,34.172,-109.685,2014-06-30,t
126602,34.172,-109.685,2014-06-30,t
126607,34.177,-109.679,2014-06-30,t
126608,34.177,-109.679,2014-06-30,t
126609,34.177,-109.679,2014-06-30,t
126621,34.185,-109.661,2014-06-27,t
127801,34.982,-111.795,2014-05-27,t
127802,34.982,-111.795,2014-05-27,t
127814,34.985,-111.806,2014-05-27,t
127815,34.986,-111.775,2014-05-21,t
127821,34.995,-111.752,2014-05-21,t
127822,34.995,-111.752,2014-05-21,t
127823,34.995,-111.752,2014-05-21,t
127824,34.995,-111.752,2014-05-21,t
127827,34.996,-111.798,2014-05-27,t
127828,34.996,-111.798,2014-05-27,t
127829,34.996,-111.798,2014-05-27,t
127840,35.0,-111.812,2014-05-27,t
127841,35.0,-111.812,2014-05-27,t
127842,35.0,-111.812,2014-05-27,t
127852,35.008,-111.742,2014-05-21,t
127853,35.009,-111.79,2014-05-23,t
127854,35.009,-111.79,2014-05-23,t
127855,35.009,-111.79,2014-05-23,t
127867,35.016,-111.853,2014-05-27,t
127868,35.016,-111.853,2014-05-27,t
127869,35.016,-111.853,2014-05-27,t
127876,35.023,-111.791,2014-05-23,t
127877,35.023,-111.791,2014-05-23,t
127878,35.023,-111.791,2014-05-23,t
127903,35.037,-111.786,2014-05-24,t
127904,35.037,-111.786,2014-05-24,t
127905,35.037,-111.786,2014-05-24,t
127909,35.039,-111.785,2014-05-23,t
127910,35.039,-111.785,2014-05-23,t
127911,35.039,-111.785,2014-05-23,t
127918,35.042,-111.823,2014-05-26,t
127919,35.042,-111.823,2014-05-26,t
127920,35.042,-111.823,2014-05-26,t
127926,35.045,-111.734,2014-05-22,t
127927,35.045,-111.734,2014-05-22,t
127928,35.045,-111.734,2014-05-22,t
127929,35.046,-111.784,2014-05-24,t
127930,35.046,-111.784,2014-05-24,t
127931,35.046,-111.784,2014-05-24,t
127936,35.049,-111.806,2014-05-24,t
127937,35.049,-111.806,2014-05-24,t
127938,35.049,-111.806,2014-05-24,t
127958,35.059,-111.815,2014-05-24,t
127959,35.059,-111.815,2014-05-24,t
128349,35.336,-111.99,2014-07-22,t
128496,35.438,-111.772,2014-11-25,t
128497,35.438,-111.772,2014-11-25,t
128697,35.623,-118.129,2014-07-12,t
128698,35.623,-118.129,2014-07-12,t
128699,35.623,-118.129,2014-07-12,t
128804,35.695,-118.491,2014-06-15,t
128805,35.695,-118.491,2014-06-15,t
128806,35.695,-118.491,2014-06-15,t
128808,35.7,-118.53,2014-06-15,t
128809,35.7,-118.53,2014-06-15,t
128815,35.708,-118.53,2014-06-15,t
128816,35.708,-118.53,2014-06-15,t
128817,35.708,-118.53,2014-06-15,t
128829,35.729,-106.612,2014-09-04,t
128830,35.729,-106.612,2014-09-04,t
128831,35.729,-106.612,2014-09-04,t
128843,35.737,-118.481,2014-08-19,t
129042,35.901,-112.074,2014-07-21,t
129043,35.901,-112.074,2014-07-21,t
129073,35.917,-112.082,2014-07-20,t
129237,35.997,-108.874,2014-06-16,t
129238,35.997,-108.874,2014-06-16,t
129260,36.005,-108.858,2014-06-16,t
